state (level2),lga (level3),lgauid,lgacode (SSLL),lgaparentuid,ward (level 4),warduid
kd Kaduna State,kd Chikun Local Government Area,RzByRPx10L9,1802,tjLatcokcel,Unknown Ward,ivCNly8YXKo
kd Kaduna State,kd Giwa Local Government Area,pOZbc1gaTh5,1803,tjLatcokcel,Unknown Ward,ExrWpvbKqMQ
kd Kaduna State,kd Igabi Local Government Area,buCe7jA4YjI,1804,tjLatcokcel,Unknown Ward,FtPxoT8R7o2
kd Kaduna State,kd Ikara Local Government Area,v4ePasyL51t,1805,tjLatcokcel,Unknown Ward,lP97niWDzZ8
kd Kaduna State,kd Jaba Local Government Area,VLdA5xmvCFf,1806,tjLatcokcel,Unknown Ward,HL2PYJU6bKl
kd Kaduna State,kd Jema'a Local Government Area,m63hCEwC23N,1807,tjLatcokcel,Unknown Ward,iNyvhsf3djg
kd Kaduna State,kd Kachia Local Government Area,xFMIsK5LcPB,1808,tjLatcokcel,Unknown Ward,NHuZvYcg8Br
kd Kaduna State,kd Kaduna North Local Government Area,qCEJn3OExhs,1809,tjLatcokcel,Unknown Ward,QfUq8GcTwmL
kd Kaduna State,kd Kaduna South Local Government Area,nULF7So67j4,1810,tjLatcokcel,Unknown Ward,PgzntudFrPo
kd Kaduna State,kd Kagarko Local Government Area,OMlTjvyHnVp,1811,tjLatcokcel,Unknown Ward,T1HZDluZiLS
kd Kaduna State,kd Kajuru Local Government Area,dMzGqp2tLFP,1812,tjLatcokcel,Unknown Ward,dMWuwNBA3rF
kd Kaduna State,kd Kaura Local Government Area,lAWkjcTHfID,1813,tjLatcokcel,Unknown Ward,ha6Yp0R3vwM
kd Kaduna State,kd Kauru Local Government Area,aroIGJ7yApV,1814,tjLatcokcel,Unknown Ward,ESPErbBgJuz
kd Kaduna State,kd Kubau Local Government Area,go4Xaljo2hS,1815,tjLatcokcel,Unknown Ward,vCpwQgr8qvv
kd Kaduna State,kd Kudan Local Government Area,PeWs80upank,1816,tjLatcokcel,Unknown Ward,fVJDu6x5C60
kd Kaduna State,kd Lere Local Government Area,o8VtOTfh7wz,1817,tjLatcokcel,Unknown Ward,QTn4gem5car
kd Kaduna State,kd Makarfi Local Government Area,ZcsX5hixVIY,1818,tjLatcokcel,Unknown Ward,ieAPyf9dHao
kd Kaduna State,kd Sabon Gari Local Government Area,uR07mVodu4l,1819,tjLatcokcel,Unknown Ward,B7KoxPDE79K
kd Kaduna State,kd Sanga Local Government Area,HuaFz2rC3BN,1820,tjLatcokcel,Unknown Ward,wnCWiqdXZrF
kd Kaduna State,kd Soba Local Government Area,JtWkpMfb1yO,1821,tjLatcokcel,Unknown Ward,U55C6q9EHK3
kd Kaduna State,kd Zangon Kataf Local Government Area,PhvXcazezbw,1822,tjLatcokcel,Unknown Ward,aE2lwp5hutX
kd Kaduna State,kd Zaria Local Government Area,osmJYVHmXNe,1823,tjLatcokcel,Unknown Ward,fPOZC3uVl0b
ke Kebbi State,ke Aleiro Local Government Area,RzYyPLnF8t2,2101,M689V9w3Gs3,Unknown ward,HageRVgAAjl
ke Kebbi State,ke Arewa Local Government Area,MHFArP5OdUN,2102,M689V9w3Gs3,Unknown ward,uAbdfBiSKSo
ke Kebbi State,ke Bagudo Local Government Area,bTj8CUr87F2,2105,M689V9w3Gs3,Unknown ward,SK36RcBUt2l
ke Kebbi State,ke Birnin Kebbi Local Government Area,YldTv8Ge0V5,2106,M689V9w3Gs3,Unknown ward,opuzhfN32NS
ke Kebbi State,ke Birnin Kebbi Local Government Area,YldTv8Ge0V5,2106,M689V9w3Gs3,Unknown ward,HpoTDhpGMrn
ke Kebbi State,ke Dandi Local Government Area,nFfhYjl84Km,2108,M689V9w3Gs3,Unknown ward,uDv8Pkh9PY1
ke Kebbi State,ke Jega Local Government Area,asxc1qtkyx0,2112,M689V9w3Gs3,Unknown ward,XabH1Msqf2P
ke Kebbi State,ke Kalgo Local Government Area,eoKYouU9Pgv,2113,M689V9w3Gs3,Unknown ward,hMu4vJdOY1q
ke Kebbi State,ke Sakaba Local Government Area,Ebm9yoP7OMN,2117,M689V9w3Gs3,Unknown ward,AVluc7FqIZF
ke Kebbi State,ke Suru Local Government Area,z9XtDJddSeT,2119,M689V9w3Gs3,Unknown ward,PeYWpn2XpXN
ke Kebbi State,ke Zuru Local Government Area,A73amffEO37,2121,M689V9w3Gs3,Unknown ward,vIYobiz4iIG
so Sokoto State,so Binji Local Government Area,DkdO55k5e1b,3301,Gq37IyyjUfj,Unknown Ward,db64ZRd57sk
so Sokoto State,so Bodinga Local Government Area,hQDqUz6VoJi,3302,Gq37IyyjUfj,Unknown Ward,bXGlzQspwxz
so Sokoto State,so Dange-Shuni Local Government Area,qLIC9sV2RXf,3303,Gq37IyyjUfj,Unknown Ward,hJGqgMl4a2V
so Sokoto State,so Gada Local Government Area,t6muhWXVRjB,3304,Gq37IyyjUfj,Unknown Ward,QI174ErICw6
so Sokoto State,so Goronyo Local Government Area,hW3Xnmf6bc1,3305,Gq37IyyjUfj,Unknown Ward,UZJteGRX4F9
so Sokoto State,so Gudu Local Government Area,L1P5UbZSL5W,3306,Gq37IyyjUfj,Unknown Ward,BMvW1PBx7v0
so Sokoto State,so Gwadabawa Local Government Area,oJq1FJnNJca,3307,Gq37IyyjUfj,Unknown Ward,PjOVNbLh3Lm
so Sokoto State,so Illela Local Government Area,cOXfSVoQY61,3308,Gq37IyyjUfj,Unknown Ward,Ns6amc7QjAI
so Sokoto State,so Isa Local Government Area,xWacoLXLfIQ,3309,Gq37IyyjUfj,Unknown Ward,agixVOUFTyN
so Sokoto State,so Kebbe Local Government Area,hD0cMZ5rnvy,3310,Gq37IyyjUfj,Unknown Ward,rMlCqlUrXuN
so Sokoto State,so Kware Local Government Area,UrQbcyC7ETp,3311,Gq37IyyjUfj,Unknown Ward,M5zmpQ0A2SU
so Sokoto State,so Rabah Local Government Area,pWmH5QvXLOO,3312,Gq37IyyjUfj,Unknown Ward,nYvLV6USvC6
so Sokoto State,so Sabon Birni Local Government Area,TT41b9ALeMJ,3313,Gq37IyyjUfj,Unknown Ward,Tvhq9og0FJL
so Sokoto State,so Shagari Local Government Area,RejhrFRTR3j,3314,Gq37IyyjUfj,Unknown Ward,gy5ieYKyblX
so Sokoto State,so Silame Local Government Area,FBvTsFseeUW,3315,Gq37IyyjUfj,Unknown Ward,x8PKHxqZFlV
so Sokoto State,so Sokoto North Local Government Area,avORuGgsXUB,3316,Gq37IyyjUfj,Unknown Ward,etXnmLBb1g7
so Sokoto State,so Sokoto South Local Government Area,ymO9vBUrhKz,3317,Gq37IyyjUfj,Unknown Ward,ss148xe2lmJ
so Sokoto State,so Tambuwal Local Government Area,g6sMYyM07Al,3318,Gq37IyyjUfj,Unknown Ward,RLHqDU9Z35J
so Sokoto State,so Tangaza Local Government Area,ZjeR61Cy7Ku,3319,Gq37IyyjUfj,Unknown Ward,Swr2t3OHyhs
so Sokoto State,so Tureta Local Government Area,W3v9lmNAfuL,3320,Gq37IyyjUfj,Unknown Ward,PGf3TrnPxas
so Sokoto State,so Wamako Local Government Area,arJvk35XJiS,3321,Gq37IyyjUfj,Unknown Ward,f5pCsUpjuAv
so Sokoto State,so Wurno Local Government Area,p1KoM2nuUQ1,3322,Gq37IyyjUfj,Unknown Ward,hbRIJOQ5r9z
so Sokoto State,so Yabo Local Government Area,dmnkWCgtXPA,3323,Gq37IyyjUfj,Unknown Ward,VDzwCHm09if
yo Yobe State,yo Bade Local Government Area,eC5QWisyqrk,3501,Ym1fEhWFWYI,Unknown ward,AcjjCTADJOM
yo Yobe State,yo Damaturu Local Government Area,jJOZZJZI0x5,3503,Ym1fEhWFWYI,Unknown ward,V7Yua4GEdBW
yo Yobe State,yo Fika Local Government Area,PppXufBemal,3504,Ym1fEhWFWYI,Unknown ward,Sp0QQrPEJ4K
yo Yobe State,yo Geidam Local Government Area,OkAAJ1l69I5,3506,Ym1fEhWFWYI,Unknown ward,jBTLwDqcN2W
yo Yobe State,yo Gujba Local Government Area,GPSkNTesH0z,3507,Ym1fEhWFWYI,Unknown ward,Q0YDsRwMNPF
yo Yobe State,yo Jakusko Local Government Area,JfOXYHCGfwI,3509,Ym1fEhWFWYI,Unknown ward,HVlAvu14jfS
yo Yobe State,yo Karasuwa Local Government Area,i8YtTy6O8wI,3510,Ym1fEhWFWYI,Unknown ward,ZkupVV0b8x3
yo Yobe State,yo Machina Local Government Area,QxW4ptlRssk,3511,Ym1fEhWFWYI,Unknown ward,M3AZenNF4dV
yo Yobe State,yo Nangere Local Government Area,qbhSGm1QHfx,3512,Ym1fEhWFWYI,Unknown ward,yncCRE151CQ
yo Yobe State,yo Nguru Local Government Area,xZh7KbcdTaT,3513,Ym1fEhWFWYI,Unknown ward,f1JJsv4qUmC
yo Yobe State,yo Potiskum Local Government Area,Z3t6VtZEOA3,3514,Ym1fEhWFWYI,Unknown ward,lxhctlhzqgo
yo Yobe State,yo Tarmuwa Local Government Area,P3k1PNC42NK,3515,Ym1fEhWFWYI,Unknown ward,koDfAZMroZA
yo Yobe State,yo Yunusari Local Government Area,SAoWW6ejgUv,3516,Ym1fEhWFWYI,Unknown ward,aueahllfUyL
yo Yobe State,yo Yusufari Local Government Area,OqEqHg7e3n4,3517,Ym1fEhWFWYI,Unknown ward,TTiJ1vdpOzD
za Zamfara State,za Maradun Local Government Area,EvzrA8hQIo5,3609,FmH4buccgqx,Unknown ward,ucJVU4v4KPz
yo Yobe State,yo Nguru Local Government Area,xZh7KbcdTaT,3513,Ym1fEhWFWYI,yo Afunori Ward,JqvtVbeTuM3
yo Yobe State,yo Fune Local Government Area,t0RDolQA7em,3505,Ym1fEhWFWYI,yo Alagarno Ward,wJbRVQX1wlo
yo Yobe State,yo Geidam Local Government Area,OkAAJ1l69I5,3506,Ym1fEhWFWYI,yo Ashekri 1 Ward,ZQMYEPf76b1
yo Yobe State,yo Geidam Local Government Area,OkAAJ1l69I5,3506,Ym1fEhWFWYI,yo Ashekri 2 Ward,rWrBmI5i70j
yo Yobe State,yo Tarmuwa Local Government Area,P3k1PNC42NK,3515,Ym1fEhWFWYI,yo Babbangida Ward,GGUT2toZqwf
yo Yobe State,yo Geidam Local Government Area,OkAAJ1l69I5,3506,Ym1fEhWFWYI,yo Balle Ward,Y7WcIgnwLcz
yo Yobe State,yo Gulani Local Government Area,ZuSJR4PHt7D,3508,Ym1fEhWFWYI,yo Bara Ward,uHlBmTvAqOn
yo Yobe State,yo Potiskum Local Government Area,Z3t6VtZEOA3,3514,Ym1fEhWFWYI,yo Bare-Bari Ward,fKm7SO8JJ9k
yo Yobe State,yo Busari Local Government Area,McJvKAwwz3h,3502,Ym1fEhWFWYI,yo Bayamari Ward,XsaJqb0kKY9
yo Yobe State,yo Karasuwa Local Government Area,i8YtTy6O8wI,3510,Ym1fEhWFWYI,yo Bilal Jawa Ward,tlOehv21IRt
yo Yobe State,yo Damaturu Local Government Area,jJOZZJZI0x5,3503,Ym1fEhWFWYI,yo Bindigari Pawari Ward,gpZbVr1PtKu
yo Yobe State,yo Tarmuwa Local Government Area,P3k1PNC42NK,3515,Ym1fEhWFWYI,yo Biriri Ward,Ud5cuz6cd20
yo Yobe State,yo Machina Local Government Area,QxW4ptlRssk,3511,Ym1fEhWFWYI,yo Bogo Ward,Xajyg95OZop
yo Yobe State,yo Potiskum Local Government Area,Z3t6VtZEOA3,3514,Ym1fEhWFWYI,yo Bolewa-A Ward,RG4vSSbyU4t
yo Yobe State,yo Potiskum Local Government Area,Z3t6VtZEOA3,3514,Ym1fEhWFWYI,yo Bolewa-B Ward,NbI7IcO8RPH
yo Yobe State,yo Geidam Local Government Area,OkAAJ1l69I5,3506,Ym1fEhWFWYI,yo Borko Ward,baK60utyfLe
yo Yobe State,yo Jakusko Local Government Area,JfOXYHCGfwI,3509,Ym1fEhWFWYI,yo Buduwa Saminaka Ward,k9surBYVvNU
yo Yobe State,yo Nguru Local Government Area,xZh7KbcdTaT,3513,Ym1fEhWFWYI,yo Bulabulin Ward,JAFxQ5Oms1F
yo Yobe State,yo Nguru Local Government Area,xZh7KbcdTaT,3513,Ym1fEhWFWYI,yo Bulanguwa Ward,diwKOM3a3uL
yo Yobe State,yo Gulani Local Government Area,ZuSJR4PHt7D,3508,Ym1fEhWFWYI,yo Bularafa Ward,rULFDefhKuY
yo Yobe State,yo Yusufari Local Government Area,OqEqHg7e3n4,3517,Ym1fEhWFWYI,yo Bulatura Ward,ldpYfS6v28E
yo Yobe State,yo Yunusari Local Government Area,SAoWW6ejgUv,3516,Ym1fEhWFWYI,yo Bultuwa Ward,Xp2YPFNv1sE
yo Yobe State,yo Gulani Local Government Area,ZuSJR4PHt7D,3508,Ym1fEhWFWYI,yo Bumsa Ward,hsrUBh2MnBL
yo Yobe State,yo Gujba Local Government Area,GPSkNTesH0z,3507,Ym1fEhWFWYI,yo Buni Gari Ward,DArUp5lHlXb
yo Yobe State,yo Gujba Local Government Area,GPSkNTesH0z,3507,Ym1fEhWFWYI,yo Buni Yadi Ward,FcLtq4I45cC
yo Yobe State,yo Nangere Local Government Area,qbhSGm1QHfx,3512,Ym1fEhWFWYI,yo Chilariye Ward,Xan3Be7ekhL
yo Yobe State,yo Nangere Local Government Area,qbhSGm1QHfx,3512,Ym1fEhWFWYI,yo Chukuriwa Ward,uHmyqk04uf6
yo Yobe State,yo Nguru Local Government Area,xZh7KbcdTaT,3513,Ym1fEhWFWYI,yo Dabule Ward,KO5oWpXtnuO
yo Yobe State,yo Gujba Local Government Area,GPSkNTesH0z,3507,Ym1fEhWFWYI,yo Dadingel Ward,Dx7vl6Bk4W3
yo Yobe State,yo Bade Local Government Area,eC5QWisyqrk,3501,Ym1fEhWFWYI,yo Dagona Ward,IzCACJKQG5i
yo Yobe State,yo Fune Local Government Area,t0RDolQA7em,3505,Ym1fEhWFWYI,yo Damagum-A Ward,OYC85fbcKwN
yo Yobe State,yo Fune Local Government Area,t0RDolQA7em,3505,Ym1fEhWFWYI,yo Damagum-B Ward,mvcCiKqTkIV
yo Yobe State,yo Machina Local Government Area,QxW4ptlRssk,3511,Ym1fEhWFWYI,yo Damai Ward,cEWNx3TAHtg
yo Yobe State,yo Damaturu Local Government Area,jJOZZJZI0x5,3503,Ym1fEhWFWYI,yo Damakasu Ward,TMGH8MvPLAD
yo Yobe State,yo Damaturu Local Government Area,jJOZZJZI0x5,3503,Ym1fEhWFWYI,yo Damaturu Central Ward,Egv1S3bzmNv
yo Yobe State,yo Busari Local Government Area,McJvKAwwz3h,3502,Ym1fEhWFWYI,yo Danani Lawanti Ward,vZm8RsFkKBf
yo Yobe State,yo Potiskum Local Government Area,Z3t6VtZEOA3,3514,Ym1fEhWFWYI,yo Danchuwa Ward,NH0nc9KvVi9
yo Yobe State,yo Busari Local Government Area,McJvKAwwz3h,3502,Ym1fEhWFWYI,yo Dapchi Ward,NQ0LjKe84eL
yo Yobe State,yo Nangere Local Government Area,qbhSGm1QHfx,3512,Ym1fEhWFWYI,yo Darin Langawa Ward,fa6Kjur4o3s
yo Yobe State,yo Fune Local Government Area,t0RDolQA7em,3505,Ym1fEhWFWYI,yo Daura-A Ward,kM6C8vjiP8L
yo Yobe State,yo Fune Local Government Area,t0RDolQA7em,3505,Ym1fEhWFWYI,yo Daura-B Ward,i4IoxEXJS7l
yo Yobe State,yo Nangere Local Government Area,qbhSGm1QHfx,3512,Ym1fEhWFWYI,yo Dawasa Ward,TtiLxJLAZCa
yo Yobe State,yo Bade Local Government Area,eC5QWisyqrk,3501,Ym1fEhWFWYI,yo Dawayo Ward,II9UcvWSRPa
yo Yobe State,yo Nangere Local Government Area,qbhSGm1QHfx,3512,Ym1fEhWFWYI,yo Dazigau Ward,T2UeKlp18V5
yo Yobe State,yo Yunusari Local Government Area,SAoWW6ejgUv,3516,Ym1fEhWFWYI,yo Degeltura Ward,eyvrSsZ7Jj5
yo Yobe State,yo Nangere Local Government Area,qbhSGm1QHfx,3512,Ym1fEhWFWYI,yo Degubi Ward,PAx3M1z5Apy
yo Yobe State,yo Yunusari Local Government Area,SAoWW6ejgUv,3516,Ym1fEhWFWYI,yo Dekwa Ward,IEfkKNfSl3w
yo Yobe State,yo Yunusari Local Government Area,SAoWW6ejgUv,3516,Ym1fEhWFWYI,yo Dilala Kalgi Ward,Xtriwxjc5Vj
yo Yobe State,yo Potiskum Local Government Area,Z3t6VtZEOA3,3514,Ym1fEhWFWYI,yo Dogo Tebo Ward,CZ1sdZlPAUM
yo Yobe State,yo Potiskum Local Government Area,Z3t6VtZEOA3,3514,Ym1fEhWFWYI,yo Dogonini Ward,uQMfR83pFTr
yo Yobe State,yo Gulani Local Government Area,ZuSJR4PHt7D,3508,Ym1fEhWFWYI,yo Dokshi Ward,AUWmbbRPMul
yo Yobe State,yo Machina Local Government Area,QxW4ptlRssk,3511,Ym1fEhWFWYI,yo Dole Ward,TWJe8jyT2dg
yo Yobe State,yo Jakusko Local Government Area,JfOXYHCGfwI,3509,Ym1fEhWFWYI,yo Dumbari Ward,L0NDqf6g5eB
yo Yobe State,yo Nguru Local Government Area,xZh7KbcdTaT,3513,Ym1fEhWFWYI,yo Dumsai Ward,ECeFgByOnDL
yo Yobe State,yo Karasuwa Local Government Area,i8YtTy6O8wI,3510,Ym1fEhWFWYI,yo Fajiganari Ward,LZep9jaJ3bs
yo Yobe State,yo Machina Local Government Area,QxW4ptlRssk,3511,Ym1fEhWFWYI,yo Falimaram Ward,hiTbDaGdKcO
yo Yobe State,yo Fika Local Government Area,PppXufBemal,3504,Ym1fEhWFWYI,yo Fika Anze Ward,UxPYFscCnbW
yo Yobe State,yo Geidam Local Government Area,OkAAJ1l69I5,3506,Ym1fEhWFWYI,yo Fuchimiram Ward,Ig5WvIZ7nxP
yo Yobe State,yo Geidam Local Government Area,OkAAJ1l69I5,3506,Ym1fEhWFWYI,yo Fukurti Ward,BTVWVW4sVYG
yo Yobe State,yo Gulani Local Government Area,ZuSJR4PHt7D,3508,Ym1fEhWFWYI,yo Gabai Ward,WCRhZSJAs8V
yo Yobe State,yo Fika Local Government Area,PppXufBemal,3504,Ym1fEhWFWYI,yo Gadaka Shembire Ward,eOEwAYNsu91
yo Yobe State,yo Gulani Local Government Area,ZuSJR4PHt7D,3508,Ym1fEhWFWYI,yo Gagure Ward,cHKL2tTvrZ9
yo Yobe State,yo Damaturu Local Government Area,jJOZZJZI0x5,3503,Ym1fEhWFWYI,yo Gambir Moduri Ward,xKno3VXMoJ4
yo Yobe State,yo Nguru Local Government Area,xZh7KbcdTaT,3513,Ym1fEhWFWYI,yo Garbi_Bombori Ward,URVeKTfE3zE
yo Yobe State,yo Karasuwa Local Government Area,i8YtTy6O8wI,3510,Ym1fEhWFWYI,yo Garin Gawo Ward,aDiTYQVAh8K
yo Yobe State,yo Gulani Local Government Area,ZuSJR4PHt7D,3508,Ym1fEhWFWYI,yo Garin Tuwo Ward,td67vX9DGpz
yo Yobe State,yo Fika Local Government Area,PppXufBemal,3504,Ym1fEhWFWYI,yo Garu Ward,lk0zlJRgt85
yo Yobe State,yo Karasuwa Local Government Area,i8YtTy6O8wI,3510,Ym1fEhWFWYI,yo Gasma Ward,TaUrytycTVU
yo Yobe State,yo Jakusko Local Government Area,JfOXYHCGfwI,3509,Ym1fEhWFWYI,yo Girgir Bayam Ward,mCLFNRHAO7D
yo Yobe State,yo Tarmuwa Local Government Area,P3k1PNC42NK,3515,Ym1fEhWFWYI,yo Goduram Ward,FTlBKWuBKDx
yo Yobe State,yo Jakusko Local Government Area,JfOXYHCGfwI,3509,Ym1fEhWFWYI,yo Gogaram Ward,cymfMewD7zb
yo Yobe State,yo Gujba Local Government Area,GPSkNTesH0z,3507,Ym1fEhWFWYI,yo Goniri Ward,WGLMNVvOEVx
yo Yobe State,yo Gujba Local Government Area,GPSkNTesH0z,3507,Ym1fEhWFWYI,yo Gotala Ward,A1pTSKAhKHP
yo Yobe State,yo Busari Local Government Area,McJvKAwwz3h,3502,Ym1fEhWFWYI,yo Guba Dapso Ward,YHZOKn6oj9E
yo Yobe State,yo Fika Local Government Area,PppXufBemal,3504,Ym1fEhWFWYI,yo Gudi Dozi Ward,Y582cdiRZ2U
yo Yobe State,yo Gujba Local Government Area,GPSkNTesH0z,3507,Ym1fEhWFWYI,yo Gujba Ward,OhLTzQflTx3
yo Yobe State,yo Busari Local Government Area,McJvKAwwz3h,3502,Ym1fEhWFWYI,yo Guji Metalari Ward,p7rIUvHSQ2e
yo Yobe State,yo Gulani Local Government Area,ZuSJR4PHt7D,3508,Ym1fEhWFWYI,yo Gulani Ward,rfX9Y3O6ROi
yo Yobe State,yo Geidam Local Government Area,OkAAJ1l69I5,3506,Ym1fEhWFWYI,yo Gumsa Ward,YrLXErCraJG
yo Yobe State,yo Yusufari Local Government Area,OqEqHg7e3n4,3517,Ym1fEhWFWYI,yo Gumshi Ward,CRQfmfZyHNb
yo Yobe State,yo Yusufari Local Government Area,OqEqHg7e3n4,3517,Ym1fEhWFWYI,yo Guya Ward,bTYxnDV5NGz
yo Yobe State,yo Damaturu Local Government Area,jJOZZJZI0x5,3503,Ym1fEhWFWYI,yo Gwange Njiwaji Ward,fAYwsI9TrR6
yo Yobe State,yo Bade Local Government Area,eC5QWisyqrk,3501,Ym1fEhWFWYI,yo Gwio Kura Ward,wdJEYlr2cjP
yo Yobe State,yo Geidam Local Government Area,OkAAJ1l69I5,3506,Ym1fEhWFWYI,yo Hausari Ward (Geidam),woOztoWMmzL
yo Yobe State,yo Nguru Local Government Area,xZh7KbcdTaT,3513,Ym1fEhWFWYI,yo Hausari Ward (Nguru),X30XKoiQ4VC
yo Yobe State,yo Potiskum Local Government Area,Z3t6VtZEOA3,3514,Ym1fEhWFWYI,yo Hausawa Ward,nKcohTBSQcy
yo Yobe State,yo Jakusko Local Government Area,JfOXYHCGfwI,3509,Ym1fEhWFWYI,yo Jaba Ward,scM1s9s666G
yo Yobe State,yo Fune Local Government Area,t0RDolQA7em,3505,Ym1fEhWFWYI,yo Jajere - A Ward,wIANbvVLC9E
yo Yobe State,yo Fune Local Government Area,t0RDolQA7em,3505,Ym1fEhWFWYI,yo Jajere - B (Borno Kiji) Ward,ADy3wZHi1n2
yo Yobe State,yo Karasuwa Local Government Area,i8YtTy6O8wI,3510,Ym1fEhWFWYI,yo Jajeri Ward,kRoiLK759Y2
yo Yobe State,yo Karasuwa Local Government Area,i8YtTy6O8wI,3510,Ym1fEhWFWYI,yo Jajimaji Ward,Ufqr9xez8IU
yo Yobe State,yo Jakusko Local Government Area,JfOXYHCGfwI,3509,Ym1fEhWFWYI,yo Jakusko Ward,WYNtUHMmMoK
yo Yobe State,yo Fika Local Government Area,PppXufBemal,3504,Ym1fEhWFWYI,yo Janga Ward,iPuJjkBgEVP
yo Yobe State,yo Busari Local Government Area,McJvKAwwz3h,3502,Ym1fEhWFWYI,yo Jawa Garun Dole Ward,r42IZWcqKeX
yo Yobe State,yo Jakusko Local Government Area,JfOXYHCGfwI,3509,Ym1fEhWFWYI,yo Jawur Katamma Ward,yozdv9PVySm
yo Yobe State,yo Yusufari Local Government Area,OqEqHg7e3n4,3517,Ym1fEhWFWYI,yo Jebuwa Ward,XSYHQZi40vi
yo Yobe State,yo Geidam Local Government Area,OkAAJ1l69I5,3506,Ym1fEhWFWYI,yo Jororo Ward,GeUG4PyCiyk
yo Yobe State,yo Busari Local Government Area,McJvKAwwz3h,3502,Ym1fEhWFWYI,yo Juliri Damnawa Ward,ZHllXOsHIJs
yo Yobe State,yo Tarmuwa Local Government Area,P3k1PNC42NK,3515,Ym1fEhWFWYI,yo Jumbam Ward,ZFZEpKEZePW
yo Yobe State,yo Yunusari Local Government Area,SAoWW6ejgUv,3516,Ym1fEhWFWYI,yo Kafiya Ward,KoVjlRJpBss
yo Yobe State,yo Busari Local Government Area,McJvKAwwz3h,3502,Ym1fEhWFWYI,yo Kaliyari Ward,IwwVvNVGeAl
yo Yobe State,yo Damaturu Local Government Area,jJOZZJZI0x5,3503,Ym1fEhWFWYI,yo Kallalawa Gabai Ward,VTGFLYOm0ig
yo Yobe State,yo Karasuwa Local Government Area,i8YtTy6O8wI,3510,Ym1fEhWFWYI,yo Karasuwa Galu Ward,DczpYm9zggK
yo Yobe State,yo Karasuwa Local Government Area,i8YtTy6O8wI,3510,Ym1fEhWFWYI,yo Karasuwa Garin Guna Ward,wTyfOzYasu3
yo Yobe State,yo Bade Local Government Area,eC5QWisyqrk,3501,Ym1fEhWFWYI,yo Katuzu Ward,phohOh31QeS
yo Yobe State,yo Fune Local Government Area,t0RDolQA7em,3505,Ym1fEhWFWYI,yo Kayeri Ward,pYYJOaHCOY0
yo Yobe State,yo Fune Local Government Area,t0RDolQA7em,3505,Ym1fEhWFWYI,yo Kollere Kafaje Ward,GnQ5ZCk3f7m
yo Yobe State,yo Machina Local Government Area,QxW4ptlRssk,3511,Ym1fEhWFWYI,yo Konkomma Ward,Cls8z5EgZxM
yo Yobe State,yo Tarmuwa Local Government Area,P3k1PNC42NK,3515,Ym1fEhWFWYI,yo Koriyel Ward,UfYFCTCMQKF
yo Yobe State,yo Damaturu Local Government Area,jJOZZJZI0x5,3503,Ym1fEhWFWYI,yo Kukareta Warsala Ward,I7s5xLieW7n
yo Yobe State,yo Machina Local Government Area,QxW4ptlRssk,3511,Ym1fEhWFWYI,yo Kukayasku Ward,jgRCSzjZKXy
yo Yobe State,yo Nangere Local Government Area,qbhSGm1QHfx,3512,Ym1fEhWFWYI,yo Kukuri Ward,ypb7D8AiBTD
yo Yobe State,yo Yusufari Local Government Area,OqEqHg7e3n4,3517,Ym1fEhWFWYI,yo Kumagannam Ward,Tr9Liw1oU9a
yo Yobe State,yo Busari Local Government Area,McJvKAwwz3h,3502,Ym1fEhWFWYI,yo Kurnawa Ward,kVfZp3suMyj
yo Yobe State,yo Gulani Local Government Area,ZuSJR4PHt7D,3508,Ym1fEhWFWYI,yo Kushimaga Ward,fUpfFZ5ZDZk
yo Yobe State,yo Geidam Local Government Area,OkAAJ1l69I5,3506,Ym1fEhWFWYI,yo Kusur Ward,Jim2wK0ut81
yo Yobe State,yo Jakusko Local Government Area,JfOXYHCGfwI,3509,Ym1fEhWFWYI,yo Lafiya Loiloi Ward,DBFcf9AIjR4
yo Yobe State,yo Machina Local Government Area,QxW4ptlRssk,3511,Ym1fEhWFWYI,yo Lamisu Ward,fIE771Xq4X6
yo Yobe State,yo Tarmuwa Local Government Area,P3k1PNC42NK,3515,Ym1fEhWFWYI,yo Lantaiwa Ward,dpR6BkAwHoC
yo Yobe State,yo Bade Local Government Area,eC5QWisyqrk,3501,Ym1fEhWFWYI,yo Lawan Fannami Ward,W47VHIxCEvL
yo Yobe State,yo Bade Local Government Area,eC5QWisyqrk,3501,Ym1fEhWFWYI,yo Lawan Musa Ward,ObUNxIXBZYA
yo Yobe State,yo Geidam Local Government Area,OkAAJ1l69I5,3506,Ym1fEhWFWYI,yo Ma'anna Dagambi Ward,sFZhZDbL2sf
yo Yobe State,yo Machina Local Government Area,QxW4ptlRssk,3511,Ym1fEhWFWYI,yo Machina Ward,wuKyiELqxmu
yo Yobe State,yo Tarmuwa Local Government Area,P3k1PNC42NK,3515,Ym1fEhWFWYI,yo Mafa Ward,yHqrPMiB2gJ
yo Yobe State,yo Yusufari Local Government Area,OqEqHg7e3n4,3517,Ym1fEhWFWYI,yo Maimalari Ward,CEBpA2u6TCS
yo Yobe State,yo Yunusari Local Government Area,SAoWW6ejgUv,3516,Ym1fEhWFWYI,yo Mairari Ward,zIperWCh9XL
yo Yobe State,yo Damaturu Local Government Area,jJOZZJZI0x5,3503,Ym1fEhWFWYI,yo Maisandari W Ibrahim Ward,omV1jpUEei5
